datetime,Adj Close,Close,High,Low,Open,Volume
2023-09-30 22:00,8792.830078125,8792.830078125,8801.6298828125,8751.3701171875,8800.33984375,0.0
2023-09-30 23:00,8792.830078125,8792.830078125,8801.6298828125,8751.3701171875,8800.33984375,0.0
2023-10-01 00:00,8792.830078125,8792.830078125,8801.6298828125,8751.3701171875,8800.33984375,0.0
2023-10-01 01:00,8792.830078125,8792.830078125,8801.6298828125,8751.3701171875,8800.33984375,0.0
2023-10-01 02:00,8792.830078125,8792.830078125,8801.6298828125,8751.3701171875,8800.33984375,0.0
2023-10-01 03:00,8792.830078125,8792.830078125,8801.6298828125,8751.3701171875,8800.33984375,0.0
2023-10-01 04:00,8792.830078125,8792.830078125,8801.6298828125,8751.3701171875,8800.33984375,0.0
2023-10-01 05:00,8792.830078125,8792.830078125,8801.6298828125,8751.3701171875,8800.33984375,0.0
2023-10-01 06:00,8792.830078125,8792.830078125,8801.6298828125,8751.3701171875,8800.33984375,0.0
2023-10-01 07:00,8792.830078125,8792.830078125,8801.6298828125,8751.3701171875,8800.33984375,0.0
2023-10-01 08:00,8792.830078125,8792.830078125,8801.6298828125,8751.3701171875,8800.33984375,0.0
2023-10-01 09:00,8792.830078125,8792.830078125,8801.6298828125,8751.3701171875,8800.33984375,0.0
2023-10-01 10:00,8792.830078125,8792.830078125,8801.6298828125,8751.3701171875,8800.33984375,0.0
2023-10-01 11:00,8792.830078125,8792.830078125,8801.6298828125,8751.3701171875,8800.33984375,0.0
2023-10-01 12:00,8792.830078125,8792.830078125,8801.6298828125,8751.3701171875,8800.33984375,0.0
2023-10-01 13:00,8792.830078125,8792.830078125,8801.6298828125,8751.3701171875,8800.33984375,0.0
2023-10-01 14:00,8792.830078125,8792.830078125,8801.6298828125,8751.3701171875,8800.33984375,0.0
2023-10-01 15:00,8792.830078125,8792.830078125,8801.6298828125,8751.3701171875,8800.33984375,0.0
2023-10-01 16:00,8792.830078125,8792.830078125,8801.6298828125,8751.3701171875,8800.33984375,0.0
2023-10-01 17:00,8792.830078125,8792.830078125,8801.6298828125,8751.3701171875,8800.33984375,0.0
2023-10-01 18:00,8792.830078125,8792.830078125,8801.6298828125,8751.3701171875,8800.33984375,0.0
2023-10-01 19:00,8792.830078125,8792.830078125,8801.6298828125,8751.3701171875,8800.33984375,0.0
2023-10-01 20:00,8792.830078125,8792.830078125,8801.6298828125,8751.3701171875,8800.33984375,0.0
2023-10-01 21:00,8792.830078125,8792.830078125,8801.6298828125,8751.3701171875,8800.33984375,0.0
2023-10-01 22:00,8792.830078125,8792.830078125,8801.6298828125,8751.3701171875,8800.33984375,0.0
2023-10-01 23:00,8792.830078125,8792.830078125,8801.6298828125,8751.3701171875,8800.33984375,0.0
2023-10-02 00:00,8792.830078125,8792.830078125,8801.6298828125,8751.3701171875,8800.33984375,0.0
2023-10-02 01:00,8792.830078125,8792.830078125,8801.6298828125,8751.3701171875,8800.33984375,0.0
2023-10-02 02:00,8792.830078125,8792.830078125,8801.6298828125,8751.3701171875,8800.33984375,0.0
2023-10-02 03:00,8792.830078125,8792.830078125,8801.6298828125,8751.3701171875,8800.33984375,0.0
2023-10-02 04:00,8792.830078125,8792.830078125,8801.6298828125,8751.3701171875,8800.33984375,0.0
2023-10-02 05:00,8792.830078125,8792.830078125,8801.6298828125,8751.3701171875,8800.33984375,0.0
2023-10-02 06:00,8792.830078125,8792.830078125,8801.6298828125,8751.3701171875,8800.33984375,0.0
2023-10-02 07:00,8792.830078125,8792.830078125,8801.6298828125,8751.3701171875,8800.33984375,0.0
2023-10-02 08:00,8792.830078125,8792.830078125,8801.6298828125,8751.3701171875,8800.33984375,0.0
2023-10-02 09:00,8792.830078125,8792.830078125,8801.6298828125,8751.3701171875,8800.33984375,0.0
2023-10-02 10:00,8823.7001953125,8823.7001953125,8865.9697265625,8797.400390625,8797.400390625,0.0
2023-10-02 11:00,8871.8203125,8871.8203125,8871.8203125,8797.0595703125,8823.3798828125,0.0
2023-10-02 12:00,8895.0498046875,8895.0498046875,8903.099609375,8867.6904296875,8869.759765625,0.0
2023-10-02 13:00,8889.849609375,8889.849609375,8902.2099609375,8868.91015625,8892.3896484375,0.0
2023-10-02 14:00,8928.5400390625,8928.5400390625,8929.3798828125,8887.48046875,8889.75,0.0
2023-10-02 15:00,8920.3203125,8920.3203125,8930.509765625,8907.8896484375,8929.349609375,0.0
2023-10-02 16:00,8961.01953125,8961.01953125,8973.33984375,8916.990234375,8918.849609375,0.0
2023-10-02 17:00,8937.990234375,8937.990234375,8963.6904296875,8926.1396484375,8959.83984375,0.0
2023-10-02 18:00,8941.83984375,8941.83984375,8943.919921875,8917.33984375,8937.3701171875,0.0
2023-10-02 19:00,8941.83984375,8941.83984375,8943.919921875,8917.33984375,8937.3701171875,0.0
2023-10-02 20:00,8941.83984375,8941.83984375,8943.919921875,8917.33984375,8937.3701171875,0.0
2023-10-02 21:00,8941.83984375,8941.83984375,8943.919921875,8917.33984375,8937.3701171875,0.0
2023-10-02 22:00,8941.83984375,8941.83984375,8943.919921875,8917.33984375,8937.3701171875,0.0
2023-10-02 23:00,8941.83984375,8941.83984375,8943.919921875,8917.33984375,8937.3701171875,0.0
2023-10-03 00:00,8941.83984375,8941.83984375,8943.919921875,8917.33984375,8937.3701171875,0.0
2023-10-03 01:00,8941.83984375,8941.83984375,8943.919921875,8917.33984375,8937.3701171875,0.0
2023-10-03 02:00,8941.83984375,8941.83984375,8943.919921875,8917.33984375,8937.3701171875,0.0
2023-10-03 03:00,8941.83984375,8941.83984375,8943.919921875,8917.33984375,8937.3701171875,0.0
2023-10-03 04:00,8941.83984375,8941.83984375,8943.919921875,8917.33984375,8937.3701171875,0.0
2023-10-03 05:00,8941.83984375,8941.83984375,8943.919921875,8917.33984375,8937.3701171875,0.0
2023-10-03 06:00,8941.83984375,8941.83984375,8943.919921875,8917.33984375,8937.3701171875,0.0
2023-10-03 07:00,8941.83984375,8941.83984375,8943.919921875,8917.33984375,8937.3701171875,0.0
2023-10-03 08:00,8941.83984375,8941.83984375,8943.919921875,8917.33984375,8937.3701171875,0.0
2023-10-03 09:00,8941.83984375,8941.83984375,8943.919921875,8917.33984375,8937.3701171875,0.0
2023-10-03 10:00,8987.98046875,8987.98046875,9000.4697265625,8942.400390625,8942.400390625,0.0
2023-10-03 11:00,8990.0400390625,8990.0400390625,8997.099609375,8963.5595703125,8987.509765625,0.0
2023-10-03 12:00,8944.9501953125,8944.9501953125,8998.23046875,8939.6201171875,8990.080078125,0.0
2023-10-03 13:00,8942.5703125,8942.5703125,8954.9501953125,8928.7900390625,8945.0400390625,0.0
2023-10-03 14:00,8914.580078125,8914.580078125,8962.150390625,8901.400390625,8942.8203125,0.0
2023-10-03 15:00,8938.4501953125,8938.4501953125,8944.0595703125,8902.330078125,8914.9404296875,0.0
2023-10-03 16:00,8970.7099609375,8970.7099609375,8980.4501953125,8906.3798828125,8938.0,0.0
2023-10-03 17:00,8890.8798828125,8890.8798828125,8979.0498046875,8889.919921875,8970.1904296875,0.0
2023-10-03 18:00,8934.83984375,8934.83984375,8938.490234375,8879.58984375,8890.73046875,0.0
2023-10-03 19:00,8934.83984375,8934.83984375,8938.490234375,8879.58984375,8890.73046875,0.0
2023-10-03 20:00,8934.83984375,8934.83984375,8938.490234375,8879.58984375,8890.73046875,0.0
2023-10-03 21:00,8934.83984375,8934.83984375,8938.490234375,8879.58984375,8890.73046875,0.0
2023-10-03 22:00,8934.83984375,8934.83984375,8938.490234375,8879.58984375,8890.73046875,0.0
2023-10-03 23:00,8934.83984375,8934.83984375,8938.490234375,8879.58984375,8890.73046875,0.0
2023-10-04 00:00,8934.83984375,8934.83984375,8938.490234375,8879.58984375,8890.73046875,0.0
2023-10-04 01:00,8934.83984375,8934.83984375,8938.490234375,8879.58984375,8890.73046875,0.0
2023-10-04 02:00,8934.83984375,8934.83984375,8938.490234375,8879.58984375,8890.73046875,0.0
2023-10-04 03:00,8934.83984375,8934.83984375,8938.490234375,8879.58984375,8890.73046875,0.0
2023-10-04 04:00,8934.83984375,8934.83984375,8938.490234375,8879.58984375,8890.73046875,0.0
2023-10-04 05:00,8934.83984375,8934.83984375,8938.490234375,8879.58984375,8890.73046875,0.0
2023-10-04 06:00,8934.83984375,8934.83984375,8938.490234375,8879.58984375,8890.73046875,0.0
2023-10-04 07:00,8934.83984375,8934.83984375,8938.490234375,8879.58984375,8890.73046875,0.0
2023-10-04 08:00,8934.83984375,8934.83984375,8938.490234375,8879.58984375,8890.73046875,0.0
2023-10-04 09:00,8934.83984375,8934.83984375,8938.490234375,8879.58984375,8890.73046875,0.0
2023-10-04 10:00,8888.5,8888.5,8948.9501953125,8887.240234375,8932.490234375,0.0
2023-10-04 11:00,8821.58984375,8821.58984375,8889.2900390625,8820.599609375,8889.2900390625,0.0
2023-10-04 12:00,8834.7998046875,8834.7998046875,8848.6796875,8791.759765625,8821.8603515625,0.0
2023-10-04 13:00,8858.900390625,8858.900390625,8868.4404296875,8821.0498046875,8835.509765625,0.0
2023-10-04 14:00,8860.8896484375,8860.8896484375,8884.6201171875,8843.41015625,8859.8798828125,0.0
2023-10-04 15:00,8852.509765625,8852.509765625,8862.6396484375,8813.3798828125,8861.58984375,0.0
2023-10-04 16:00,8826.2900390625,8826.2900390625,8857.75,8811.4697265625,8851.76953125,0.0
2023-10-04 17:00,8778.150390625,8778.150390625,8830.919921875,8752.400390625,8825.669921875,0.0
2023-10-04 18:00,8735.8896484375,8735.8896484375,8811.2099609375,8715.259765625,8778.6103515625,0.0
2023-10-04 19:00,8735.8896484375,8735.8896484375,8811.2099609375,8715.259765625,8778.6103515625,0.0
2023-10-04 20:00,8735.8896484375,8735.8896484375,8811.2099609375,8715.259765625,8778.6103515625,0.0
2023-10-04 21:00,8735.8896484375,8735.8896484375,8811.2099609375,8715.259765625,8778.6103515625,0.0
2023-10-04 22:00,8735.8896484375,8735.8896484375,8811.2099609375,8715.259765625,8778.6103515625,0.0
2023-10-04 23:00,8735.8896484375,8735.8896484375,8811.2099609375,8715.259765625,8778.6103515625,0.0
2023-10-05 00:00,8735.8896484375,8735.8896484375,8811.2099609375,8715.259765625,8778.6103515625,0.0
2023-10-05 01:00,8735.8896484375,8735.8896484375,8811.2099609375,8715.259765625,8778.6103515625,0.0
2023-10-05 02:00,8735.8896484375,8735.8896484375,8811.2099609375,8715.259765625,8778.6103515625,0.0
2023-10-05 03:00,8735.8896484375,8735.8896484375,8811.2099609375,8715.259765625,8778.6103515625,0.0
2023-10-05 04:00,8735.8896484375,8735.8896484375,8811.2099609375,8715.259765625,8778.6103515625,0.0
2023-10-05 05:00,8735.8896484375,8735.8896484375,8811.2099609375,8715.259765625,8778.6103515625,0.0
2023-10-05 06:00,8735.8896484375,8735.8896484375,8811.2099609375,8715.259765625,8778.6103515625,0.0
2023-10-05 07:00,8735.8896484375,8735.8896484375,8811.2099609375,8715.259765625,8778.6103515625,0.0
2023-10-05 08:00,8735.8896484375,8735.8896484375,8811.2099609375,8715.259765625,8778.6103515625,0.0
2023-10-05 09:00,8735.8896484375,8735.8896484375,8811.2099609375,8715.259765625,8778.6103515625,0.0
2023-10-05 10:00,8772.9296875,8772.9296875,8821.8095703125,8723.8203125,8723.8203125,0.0
2023-10-05 11:00,8838.1904296875,8838.1904296875,8847.150390625,8761.8896484375,8771.8896484375,0.0
2023-10-05 12:00,8810.7001953125,8810.7001953125,8843.8701171875,8802.41015625,8837.3896484375,0.0
2023-10-05 13:00,8757.23046875,8757.23046875,8822.9697265625,8752.9296875,8809.08984375,0.0
2023-10-05 14:00,8618.6298828125,8618.6298828125,8758.7900390625,8563.5595703125,8757.759765625,0.0
2023-10-05 15:00,8635.2099609375,8635.2099609375,8699.23046875,8612.169921875,8618.830078125,0.0
2023-10-05 16:00,8715.7998046875,8715.7998046875,8744.240234375,8605.900390625,8636.0703125,0.0
2023-10-05 17:00,8847.5,8847.5,8887.509765625,8695.1796875,8715.1904296875,0.0
2023-10-05 18:00,8878.91015625,8878.91015625,8901.08984375,8809.5302734375,8847.599609375,0.0
2023-10-05 19:00,8878.91015625,8878.91015625,8901.08984375,8809.5302734375,8847.599609375,0.0
2023-10-05 20:00,8878.91015625,8878.91015625,8901.08984375,8809.5302734375,8847.599609375,0.0
2023-10-05 21:00,8878.91015625,8878.91015625,8901.08984375,8809.5302734375,8847.599609375,0.0
2023-10-05 22:00,8878.91015625,8878.91015625,8901.08984375,8809.5302734375,8847.599609375,0.0
2023-10-05 23:00,8878.91015625,8878.91015625,8901.08984375,8809.5302734375,8847.599609375,0.0
2023-10-06 00:00,8878.91015625,8878.91015625,8901.08984375,8809.5302734375,8847.599609375,0.0
2023-10-06 01:00,8878.91015625,8878.91015625,8901.08984375,8809.5302734375,8847.599609375,0.0
2023-10-06 02:00,8878.91015625,8878.91015625,8901.08984375,8809.5302734375,8847.599609375,0.0
2023-10-06 03:00,8878.91015625,8878.91015625,8901.08984375,8809.5302734375,8847.599609375,0.0
2023-10-06 04:00,8878.91015625,8878.91015625,8901.08984375,8809.5302734375,8847.599609375,0.0
2023-10-06 05:00,8878.91015625,8878.91015625,8901.08984375,8809.5302734375,8847.599609375,0.0
2023-10-06 06:00,8878.91015625,8878.91015625,8901.08984375,8809.5302734375,8847.599609375,0.0
2023-10-06 07:00,8878.91015625,8878.91015625,8901.08984375,8809.5302734375,8847.599609375,0.0
2023-10-06 08:00,8878.91015625,8878.91015625,8901.08984375,8809.5302734375,8847.599609375,0.0
2023-10-06 09:00,8878.91015625,8878.91015625,8901.08984375,8809.5302734375,8847.599609375,0.0
2023-10-06 10:00,8909.8095703125,8909.8095703125,8914.7001953125,8796.580078125,8881.849609375,0.0
2023-10-06 11:00,8871.6904296875,8871.6904296875,8912.169921875,8851.599609375,8910.5400390625,0.0
2023-10-06 12:00,8888.7802734375,8888.7802734375,8893.58984375,8852.4501953125,8871.509765625,0.0
2023-10-06 13:00,8893.9404296875,8893.9404296875,8908.4404296875,8858.8798828125,8889.0302734375,0.0
2023-10-06 14:00,8870.8203125,8870.8203125,8919.3896484375,8869.150390625,8893.08984375,0.0
2023-10-06 15:00,8873.8203125,8873.8203125,8876.01953125,8829.9501953125,8870.9404296875,0.0
2023-10-06 16:00,8880.48046875,8880.48046875,8908.5400390625,8834.7802734375,8874.240234375,0.0
2023-10-06 17:00,8880.6201171875,8880.6201171875,8895.8701171875,8833.76953125,8881.490234375,0.0
2023-10-06 18:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-06 19:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-06 20:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-06 21:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-06 22:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-06 23:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-07 00:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-07 01:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-07 02:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-07 03:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-07 04:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-07 05:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-07 06:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-07 07:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-07 08:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-07 09:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-07 10:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-07 11:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-07 12:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-07 13:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-07 14:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-07 15:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-07 16:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-07 17:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-07 18:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-07 19:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-07 20:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-07 21:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-07 22:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-07 23:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-08 00:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-08 01:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-08 02:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-08 03:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-08 04:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-08 05:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-08 06:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-08 07:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-08 08:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-08 09:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-08 10:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-08 11:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-08 12:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-08 13:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-08 14:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-08 15:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-08 16:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-08 17:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-08 18:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-08 19:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-08 20:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-08 21:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-08 22:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-08 23:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-09 00:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-09 01:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-09 02:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-09 03:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-09 04:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-09 05:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-09 06:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-09 07:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-09 08:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-09 09:00,8843.740234375,8843.740234375,8882.7998046875,8838.9296875,8880.4296875,0.0
2023-10-09 10:00,8729.3203125,8729.3203125,8844.51953125,8669.76953125,8844.51953125,0.0
2023-10-09 11:00,8746.3203125,8746.3203125,8773.6796875,8722.650390625,8728.8203125,0.0
2023-10-09 12:00,8734.2802734375,8734.2802734375,8750.7099609375,8716.6103515625,8745.8095703125,0.0
2023-10-09 13:00,8755.6796875,8755.6796875,8766.1298828125,8720.900390625,8732.8798828125,0.0
2023-10-09 14:00,8758.98046875,8758.98046875,8776.83984375,8741.0302734375,8756.1103515625,0.0
2023-10-09 15:00,8759.1103515625,8759.1103515625,8777.8203125,8747.4404296875,8758.7197265625,0.0
2023-10-09 16:00,8760.1103515625,8760.1103515625,8761.330078125,8694.5,8758.6298828125,0.0
2023-10-09 17:00,8648.6298828125,8648.6298828125,8768.91015625,8648.5302734375,8760.5498046875,0.0
2023-10-09 18:00,8622.9599609375,8622.9599609375,8674.240234375,8612.5,8648.0400390625,0.0
2023-10-09 19:00,8622.9599609375,8622.9599609375,8674.240234375,8612.5,8648.0400390625,0.0
2023-10-09 20:00,8622.9599609375,8622.9599609375,8674.240234375,8612.5,8648.0400390625,0.0
2023-10-09 21:00,8622.9599609375,8622.9599609375,8674.240234375,8612.5,8648.0400390625,0.0
2023-10-09 22:00,8622.9599609375,8622.9599609375,8674.240234375,8612.5,8648.0400390625,0.0
2023-10-09 23:00,8622.9599609375,8622.9599609375,8674.240234375,8612.5,8648.0400390625,0.0
2023-10-10 00:00,8622.9599609375,8622.9599609375,8674.240234375,8612.5,8648.0400390625,0.0
2023-10-10 01:00,8622.9599609375,8622.9599609375,8674.240234375,8612.5,8648.0400390625,0.0
2023-10-10 02:00,8622.9599609375,8622.9599609375,8674.240234375,8612.5,8648.0400390625,0.0
2023-10-10 03:00,8622.9599609375,8622.9599609375,8674.240234375,8612.5,8648.0400390625,0.0
2023-10-10 04:00,8622.9599609375,8622.9599609375,8674.240234375,8612.5,8648.0400390625,0.0
2023-10-10 05:00,8622.9599609375,8622.9599609375,8674.240234375,8612.5,8648.0400390625,0.0
2023-10-10 06:00,8622.9599609375,8622.9599609375,8674.240234375,8612.5,8648.0400390625,0.0
2023-10-10 07:00,8622.9599609375,8622.9599609375,8674.240234375,8612.5,8648.0400390625,0.0
2023-10-10 08:00,8622.9599609375,8622.9599609375,8674.240234375,8612.5,8648.0400390625,0.0
2023-10-10 09:00,8622.9599609375,8622.9599609375,8674.240234375,8612.5,8648.0400390625,0.0
2023-10-10 10:00,8759.5595703125,8759.5595703125,8778.5498046875,8606.759765625,8606.759765625,0.0
2023-10-10 11:00,8773.2099609375,8773.2099609375,8786.830078125,8758.8798828125,8759.599609375,0.0
2023-10-10 12:00,8798.5400390625,8798.5400390625,8821.1396484375,8771.0,8773.490234375,0.0
2023-10-10 13:00,8766.2197265625,8766.2197265625,8802.669921875,8762.5302734375,8797.58984375,0.0
2023-10-10 14:00,8756.9296875,8756.9296875,8774.0400390625,8729.0498046875,8766.650390625,0.0
2023-10-10 15:00,8769.740234375,8769.740234375,8776.8701171875,8721.5400390625,8757.0400390625,0.0
